QueryMolecule,PromptType,Prediction,ExtractedRatings,GT_FISH,GT_COLD,GT_AMMONIA,GT_DECAYED,GT_STRENGTH,GT_PLEASANT,GT_FAMILIAR,FISH_error,FISH_predicted,FISH_actual,COLD_error,COLD_predicted,COLD_actual,AMMONIA/URINOUS_error,AMMONIA/URINOUS_predicted,AMMONIA/URINOUS_actual,DECAYED_error,DECAYED_predicted,DECAYED_actual,HOW STRONG IS THE SMELL?_error,HOW STRONG IS THE SMELL?_predicted,HOW STRONG IS THE SMELL?_actual,HOW PLEASANT IS THE SMELL?_error,HOW PLEASANT IS THE SMELL?_predicted,HOW PLEASANT IS THE SMELL?_actual,HOW FAMILIAR IS THE SMELL?_error,HOW FAMILIAR IS THE SMELL?_predicted,HOW FAMILIAR IS THE SMELL?_actual,mean_absolute_error,dimensions_evaluated,error
valeric acid,basic,"<scent_ratings>
{
    ""molecule"": ""valeric acid"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 20.0,
    ""FRUIT"": 15.0,
    ""FISH"": 24.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 20.0,
    ""COLD"": 30.0,
    ""SOUR"": 40.0,
    ""BURNT"": 15.0,
    ""ACID"": 70.0,
    ""WARM"": 25.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 30.0,
    ""AMMONIA/URINOUS"": 35.0,
    ""DECAYED"": 30.0,
    ""WOOD"": 20.0,
    ""GRASS"": 15.0,
    ""FLOWER"": 10.0,
    ""CHEMICAL"": 25.0,
    ""HOW STRONG IS THE SMELL?"": 60.0,
    ""HOW PLEASANT IS THE SMELL?"": 30.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
</scent_ratings>","{'molecule': 'valeric acid', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 20.0, 'FRUIT': 15.0, 'FISH': 24.0, 'GARLIC': 10.0, 'SPICES': 20.0, 'COLD': 30.0, 'SOUR': 40.0, 'BURNT': 15.0, 'ACID': 70.0, 'WARM': 25.0, 'MUSKY': 20.0, 'SWEATY': 30.0, 'AMMONIA/URINOUS': 35.0, 'DECAYED': 30.0, 'WOOD': 20.0, 'GRASS': 15.0, 'FLOWER': 10.0, 'CHEMICAL': 25.0, 'HOW STRONG IS THE SMELL?': 60.0, 'HOW PLEASANT IS THE SMELL?': 30.0, 'HOW FAMILIAR IS THE SMELL?': 40.0}",15.285714285714286,36.333333333333336,28.09090909090909,26.57894736842105,42.86764705882353,29.205882352941178,36.39705882352941,8.714285714285714,24.0,15.285714285714286,6.333333333333336,30.0,36.333333333333336,6.90909090909091,35.0,28.09090909090909,3.4210526315789487,30.0,26.57894736842105,17.13235294117647,60.0,42.86764705882353,0.7941176470588225,30.0,29.205882352941178,3.602941176470587,40.0,36.39705882352941,6.701024907570685,7.0,
propyl acetate,basic,"<scent_ratings>
{
    ""molecule"": ""propyl acetate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 35.0,
    ""SWEET"": 50.0,
    ""FRUIT"": 60.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 25.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 40.0,
    ""MUSKY"": 10.0,
    ""SWEATY"": 5.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 20.0,
    ""GRASS"": 25.0,
    ""FLOWER"": 35.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 60.0,
    ""HOW FAMILIAR IS THE SMELL?"": 55.0
}
</scent_ratings>","{'molecule': 'propyl acetate', 'EDIBLE': 30.0, 'BAKERY': 35.0, 'SWEET': 50.0, 'FRUIT': 60.0, 'FISH': 20.0, 'GARLIC': 10.0, 'SPICES': 25.0, 'COLD': 30.0, 'SOUR': 15.0, 'BURNT': 5.0, 'ACID': 20.0, 'WARM': 40.0, 'MUSKY': 10.0, 'SWEATY': 5.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 20.0, 'GRASS': 25.0, 'FLOWER': 35.0, 'CHEMICAL': 15.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 60.0, 'HOW FAMILIAR IS THE SMELL?': 55.0}",4.0,16.5,43.54545454545455,38.333333333333336,36.49295774647887,45.563380281690144,49.95774647887324,16.0,20.0,4.0,13.5,30.0,16.5,23.545454545454547,20.0,43.54545454545455,23.333333333333336,15.0,38.333333333333336,13.507042253521128,50.0,36.49295774647887,14.436619718309856,60.0,45.563380281690144,5.04225352112676,55.0,49.95774647887324,15.623529053106514,7.0,
Butylamine,basic,"<scent_ratings>
{
    ""molecule"": ""Butylamine"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 20.0,
    ""FRUIT"": 15.0,
    ""FISH"": 35.0,
    ""GARLIC"": 40.0,
    ""SPICES"": 30.0,
    ""COLD"": 28.0,
    ""SOUR"": 25.0,
    ""BURNT"": 20.0,
    ""ACID"": 30.0,
    ""WARM"": 25.0,
    ""MUSKY"": 45.0,
    ""SWEATY"": 50.0,
    ""AMMONIA/URINOUS"": 60.0,
    ""DECAYED"": 35.0,
    ""WOOD"": 20.0,
    ""GRASS"": 15.0,
    ""FLOWER"": 10.0,
    ""CHEMICAL"": 55.0,
    ""HOW STRONG IS THE SMELL?"": 70.0,
    ""HOW PLEASANT IS THE SMELL?"": 30.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
</scent_ratings>","{'molecule': 'Butylamine', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 20.0, 'FRUIT': 15.0, 'FISH': 35.0, 'GARLIC': 40.0, 'SPICES': 30.0, 'COLD': 28.0, 'SOUR': 25.0, 'BURNT': 20.0, 'ACID': 30.0, 'WARM': 25.0, 'MUSKY': 45.0, 'SWEATY': 50.0, 'AMMONIA/URINOUS': 60.0, 'DECAYED': 35.0, 'WOOD': 20.0, 'GRASS': 15.0, 'FLOWER': 10.0, 'CHEMICAL': 55.0, 'HOW STRONG IS THE SMELL?': 70.0, 'HOW PLEASANT IS THE SMELL?': 30.0, 'HOW FAMILIAR IS THE SMELL?': 40.0}",29.0,26.166666666666668,43.8,7.333333333333333,19.43103448275862,47.1551724137931,34.10344827586207,6.0,35.0,29.0,1.8333333333333321,28.0,26.166666666666668,16.200000000000003,60.0,43.8,27.666666666666668,35.0,7.333333333333333,50.56896551724138,70.0,19.43103448275862,17.155172413793103,30.0,47.1551724137931,5.896551724137929,40.0,34.10344827586207,17.90295566502463,7.0,
Ethyl formate,basic,"<scent_ratings>
{
    ""molecule"": ""Ethyl formate"",
    ""EDIBLE"": 60.0,
    ""BAKERY"": 55.0,
    ""SWEET"": 70.0,
    ""FRUIT"": 75.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 30.0,
    ""COLD"": 25.0,
    ""SOUR"": 40.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 50.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 5.0,
    ""DECAYED"": 10.0,
    ""WOOD"": 20.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 60.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 40.0,
    ""HOW PLEASANT IS THE SMELL?"": 65.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
</scent_ratings>","{'molecule': 'Ethyl formate', 'EDIBLE': 60.0, 'BAKERY': 55.0, 'SWEET': 70.0, 'FRUIT': 75.0, 'FISH': 20.0, 'GARLIC': 10.0, 'SPICES': 30.0, 'COLD': 25.0, 'SOUR': 40.0, 'BURNT': 5.0, 'ACID': 20.0, 'WARM': 50.0, 'MUSKY': 15.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 5.0, 'DECAYED': 10.0, 'WOOD': 20.0, 'GRASS': 30.0, 'FLOWER': 60.0, 'CHEMICAL': 15.0, 'HOW STRONG IS THE SMELL?': 40.0, 'HOW PLEASANT IS THE SMELL?': 65.0, 'HOW FAMILIAR IS THE SMELL?': 50.0}",19.5,13.583333333333334,21.55555555555556,22.375,42.0,39.32258064516129,38.66129032258065,0.5,20.0,19.5,11.416666666666666,25.0,13.583333333333334,16.55555555555556,5.0,21.55555555555556,12.375,10.0,22.375,2.0,40.0,42.0,25.67741935483871,65.0,39.32258064516129,11.338709677419352,50.0,38.66129032258065,11.409050179211473,7.0,
Thiophene,basic,"<scent_ratings>
{
    ""molecule"": ""Thiophene"",
    ""EDIBLE"": 20.0,
    ""BAKERY"": 15.0,
    ""SWEET"": 10.0,
    ""FRUIT"": 12.0,
    ""FISH"": 30.0,
    ""GARLIC"": 25.0,
    ""SPICES"": 35.0,
    ""COLD"": 20.0,
    ""SOUR"": 15.0,
    ""BURNT"": 18.0,
    ""ACID"": 22.0,
    ""WARM"": 28.0,
    ""MUSKY"": 40.0,
    ""SWEATY"": 30.0,
    ""AMMONIA/URINOUS"": 25.0,
    ""DECAYED"": 20.0,
    ""WOOD"": 30.0,
    ""GRASS"": 15.0,
    ""FLOWER"": 10.0,
    ""CHEMICAL"": 35.0,
    ""HOW STRONG IS THE SMELL?"": 60.0,
    ""HOW PLEASANT IS THE SMELL?"": 30.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
</scent_ratings>","{'molecule': 'Thiophene', 'EDIBLE': 20.0, 'BAKERY': 15.0, 'SWEET': 10.0, 'FRUIT': 12.0, 'FISH': 30.0, 'GARLIC': 25.0, 'SPICES': 35.0, 'COLD': 20.0, 'SOUR': 15.0, 'BURNT': 18.0, 'ACID': 22.0, 'WARM': 28.0, 'MUSKY': 40.0, 'SWEATY': 30.0, 'AMMONIA/URINOUS': 25.0, 'DECAYED': 20.0, 'WOOD': 30.0, 'GRASS': 15.0, 'FLOWER': 10.0, 'CHEMICAL': 35.0, 'HOW STRONG IS THE SMELL?': 60.0, 'HOW PLEASANT IS THE SMELL?': 30.0, 'HOW FAMILIAR IS THE SMELL?': 40.0}",24.8,22.444444444444443,27.157894736842103,37.5,45.07692307692308,34.88111888111888,46.00699300699301,5.199999999999999,30.0,24.8,2.444444444444443,20.0,22.444444444444443,2.1578947368421026,25.0,27.157894736842103,17.5,20.0,37.5,14.92307692307692,60.0,45.07692307692308,4.88111888111888,30.0,34.88111888111888,6.006993006993007,40.0,46.00699300699301,7.587646856067907,7.0,
Succinic acid,basic,"<scent_ratings>
{
    ""molecule"": ""Succinic acid"",
    ""EDIBLE"": 30,
    ""BAKERY"": 25,
    ""SWEET"": 20,
    ""FRUIT"": 15,
    ""FISH"": 10,
    ""GARLIC"": 5,
    ""SPICES"": 15,
    ""COLD"": 30,
    ""SOUR"": 70,
    ""BURNT"": 10,
    ""ACID"": 80,
    ""WARM"": 20,
    ""MUSKY"": 5,
    ""SWEATY"": 10,
    ""AMMONIA/URINOUS"": 20,
    ""DECAYED"": 15,
    ""WOOD"": 10,
    ""GRASS"": 20,
    ""FLOWER"": 5,
    ""CHEMICAL"": 30,
    ""HOW STRONG IS THE SMELL?"": 50,
    ""HOW PLEASANT IS THE SMELL?"": 40,
    ""HOW FAMILIAR IS THE SMELL?"": 45
}
</scent_ratings>","{'molecule': 'Succinic acid', 'EDIBLE': 30, 'BAKERY': 25, 'SWEET': 20, 'FRUIT': 15, 'FISH': 10, 'GARLIC': 5, 'SPICES': 15, 'COLD': 30, 'SOUR': 70, 'BURNT': 10, 'ACID': 80, 'WARM': 20, 'MUSKY': 5, 'SWEATY': 10, 'AMMONIA/URINOUS': 20, 'DECAYED': 15, 'WOOD': 10, 'GRASS': 20, 'FLOWER': 5, 'CHEMICAL': 30, 'HOW STRONG IS THE SMELL?': 50, 'HOW PLEASANT IS THE SMELL?': 40, 'HOW FAMILIAR IS THE SMELL?': 45}",18.8,18.09090909090909,19.142857142857142,14.9,40.11538461538461,35.26923076923077,35.51282051282051,8.8,10.0,18.8,11.90909090909091,30.0,18.09090909090909,0.8571428571428577,20.0,19.142857142857142,0.09999999999999964,15.0,14.9,9.884615384615387,50.0,40.11538461538461,4.7307692307692335,40.0,35.26923076923077,9.487179487179489,45.0,35.51282051282051,6.538399695542553,7.0,
Fumaric acid,basic,"<scent_ratings>
{
    ""molecule"": ""Fumaric acid"",
    ""EDIBLE"": 20,
    ""BAKERY"": 15,
    ""SWEET"": 10,
    ""FRUIT"": 12,
    ""FISH"": 5,
    ""GARLIC"": 3,
    ""SPICES"": 8,
    ""COLD"": 25,
    ""SOUR"": 70,
    ""BURNT"": 2,
    ""ACID"": 80,
    ""WARM"": 10,
    ""MUSKY"": 4,
    ""SWEATY"": 3,
    ""AMMONIA/URINOUS"": 15,
    ""DECAYED"": 5,
    ""WOOD"": 6,
    ""GRASS"": 7,
    ""FLOWER"": 5,
    ""CHEMICAL"": 30,
    ""HOW STRONG IS THE SMELL?"": 50,
    ""HOW PLEASANT IS THE SMELL?"": 25,
    ""HOW FAMILIAR IS THE SMELL?"": 40
}
</scent_ratings>","{'molecule': 'Fumaric acid', 'EDIBLE': 20, 'BAKERY': 15, 'SWEET': 10, 'FRUIT': 12, 'FISH': 5, 'GARLIC': 3, 'SPICES': 8, 'COLD': 25, 'SOUR': 70, 'BURNT': 2, 'ACID': 80, 'WARM': 10, 'MUSKY': 4, 'SWEATY': 3, 'AMMONIA/URINOUS': 15, 'DECAYED': 5, 'WOOD': 6, 'GRASS': 7, 'FLOWER': 5, 'CHEMICAL': 30, 'HOW STRONG IS THE SMELL?': 50, 'HOW PLEASANT IS THE SMELL?': 25, 'HOW FAMILIAR IS THE SMELL?': 40}",16.6,19.666666666666668,18.55555555555556,20.4,46.34328358208956,40.61194029850746,49.52238805970149,11.600000000000001,5.0,16.6,5.333333333333332,25.0,19.666666666666668,3.5555555555555607,15.0,18.55555555555556,15.399999999999999,5.0,20.4,3.656716417910438,50.0,46.34328358208956,15.611940298507463,25.0,40.61194029850746,9.522388059701491,40.0,49.52238805970149,9.239990523572613,7.0,
Isopropyl myristate,basic,"<scent_ratings>
{
    ""molecule"": ""Isopropyl myristate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 35.0,
    ""FISH"": 15.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 20.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 25.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 15.0,
    ""DECAYED"": 10.0,
    ""WOOD"": 30.0,
    ""GRASS"": 25.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 20.0,
    ""HOW STRONG IS THE SMELL?"": 40.0,
    ""HOW PLEASANT IS THE SMELL?"": 55.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
</scent_ratings>","{'molecule': 'Isopropyl myristate', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 40.0, 'FRUIT': 35.0, 'FISH': 15.0, 'GARLIC': 10.0, 'SPICES': 20.0, 'COLD': 30.0, 'SOUR': 15.0, 'BURNT': 5.0, 'ACID': 20.0, 'WARM': 25.0, 'MUSKY': 20.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 15.0, 'DECAYED': 10.0, 'WOOD': 30.0, 'GRASS': 25.0, 'FLOWER': 40.0, 'CHEMICAL': 20.0, 'HOW STRONG IS THE SMELL?': 40.0, 'HOW PLEASANT IS THE SMELL?': 55.0, 'HOW FAMILIAR IS THE SMELL?': 50.0}",,22.88888888888889,25.0,18.714285714285715,23.509090909090908,47.67272727272727,29.10909090909091,,15.0,,7.111111111111111,30.0,22.88888888888889,10.0,15.0,25.0,8.714285714285715,10.0,18.714285714285715,16.490909090909092,40.0,23.509090909090908,7.327272727272728,55.0,47.67272727272727,20.89090909090909,50.0,29.10909090909091,,7.0,
Ethyl decanoate,basic,"<scent_ratings>
{
    ""molecule"": ""Ethyl decanoate"",
    ""EDIBLE"": 60.0,
    ""BAKERY"": 55.0,
    ""SWEET"": 65.0,
    ""FRUIT"": 70.0,
    ""FISH"": 20.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 30.0,
    ""COLD"": 25.0,
    ""SOUR"": 10.0,
    ""BURNT"": 5.0,
    ""ACID"": 15.0,
    ""WARM"": 50.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 15.0,
    ""DECAYED"": 10.0,
    ""WOOD"": 30.0,
    ""GRASS"": 25.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 70.0,
    ""HOW FAMILIAR IS THE SMELL?"": 55.0
}
</scent_ratings>","{'molecule': 'Ethyl decanoate', 'EDIBLE': 60.0, 'BAKERY': 55.0, 'SWEET': 65.0, 'FRUIT': 70.0, 'FISH': 20.0, 'GARLIC': 5.0, 'SPICES': 30.0, 'COLD': 25.0, 'SOUR': 10.0, 'BURNT': 5.0, 'ACID': 15.0, 'WARM': 50.0, 'MUSKY': 20.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 15.0, 'DECAYED': 10.0, 'WOOD': 30.0, 'GRASS': 25.0, 'FLOWER': 40.0, 'CHEMICAL': 10.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 70.0, 'HOW FAMILIAR IS THE SMELL?': 55.0}",5.0,19.09090909090909,18.571428571428573,6.666666666666667,46.1219512195122,55.1219512195122,46.670731707317074,15.0,20.0,5.0,5.90909090909091,25.0,19.09090909090909,3.571428571428573,15.0,18.571428571428573,3.333333333333333,10.0,6.666666666666667,3.878048780487802,50.0,46.1219512195122,14.878048780487802,70.0,55.1219512195122,8.329268292682926,55.0,46.670731707317074,7.842745523930192,7.0,
Diethyl sebacate,basic,"```json
{
    ""molecule"": ""Diethyl sebacate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 35.0,
    ""FRUIT"": 20.0,
    ""FISH"": 10.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 15.0,
    ""COLD"": 30.0,
    ""SOUR"": 10.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 25.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 10.0,
    ""DECAYED"": 5.0,
    ""WOOD"": 20.0,
    ""GRASS"": 15.0,
    ""FLOWER"": 25.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 40.0,
    ""HOW PLEASANT IS THE SMELL?"": 50.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
```",PARSE_ERROR,1.0,27.0,44.6,29.8,44.88732394366197,66.59154929577464,54.816901408450704,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
2-heptanone,basic,"```json
{
    ""molecule"": ""2-heptanone"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 35.0,
    ""SWEET"": 25.0,
    ""FRUIT"": 20.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 30.0,
    ""COLD"": 25.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 30.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 20.0,
    ""FLOWER"": 15.0,
    ""CHEMICAL"": 20.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 45.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
```",PARSE_ERROR,1.5,23.0,27.55555555555556,28.0,55.6375,53.1375,43.0,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
valeraldehyde,basic,"<scent_ratings>
{
    ""molecule"": ""valeraldehyde"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 35.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 25.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 15.0,
    ""COLD"": 30.0,
    ""SOUR"": 20.0,
    ""BURNT"": 5.0,
    ""ACID"": 15.0,
    ""WARM"": 25.0,
    ""MUSKY"": 10.0,
    ""SWEATY"": 5.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 20.0,
    ""GRASS"": 15.0,
    ""FLOWER"": 10.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 45.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
</scent_ratings>","{'molecule': 'valeraldehyde', 'EDIBLE': 30.0, 'BAKERY': 35.0, 'SWEET': 40.0, 'FRUIT': 25.0, 'FISH': 20.0, 'GARLIC': 10.0, 'SPICES': 15.0, 'COLD': 30.0, 'SOUR': 20.0, 'BURNT': 5.0, 'ACID': 15.0, 'WARM': 25.0, 'MUSKY': 10.0, 'SWEATY': 5.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 20.0, 'GRASS': 15.0, 'FLOWER': 10.0, 'CHEMICAL': 10.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 45.0, 'HOW FAMILIAR IS THE SMELL?': 50.0}",40.0,5.4,25.25,36.5,32.15625,45.78125,41.75,20.0,20.0,40.0,24.6,30.0,5.4,5.25,20.0,25.25,21.5,15.0,36.5,17.84375,50.0,32.15625,0.78125,45.0,45.78125,8.25,50.0,41.75,14.032142857142857,7.0,
Diethyl disulfide,basic,"<scent_ratings>
{
    ""molecule"": ""Diethyl disulfide"",
    ""EDIBLE"": 20.0,
    ""BAKERY"": 15.0,
    ""SWEET"": 10.0,
    ""FRUIT"": 12.0,
    ""FISH"": 30.0,
    ""GARLIC"": 70.0,
    ""SPICES"": 25.0,
    ""COLD"": 20.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 25.0,
    ""MUSKY"": 30.0,
    ""SWEATY"": 20.0,
    ""AMMONIA/URINOUS"": 25.0,
    ""DECAYED"": 35.0,
    ""WOOD"": 15.0,
    ""GRASS"": 10.0,
    ""FLOWER"": 5.0,
    ""CHEMICAL"": 40.0,
    ""HOW STRONG IS THE SMELL?"": 60.0,
    ""HOW PLEASANT IS THE SMELL?"": 30.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
</scent_ratings>","{'molecule': 'Diethyl disulfide', 'EDIBLE': 20.0, 'BAKERY': 15.0, 'SWEET': 10.0, 'FRUIT': 12.0, 'FISH': 30.0, 'GARLIC': 70.0, 'SPICES': 25.0, 'COLD': 20.0, 'SOUR': 15.0, 'BURNT': 10.0, 'ACID': 20.0, 'WARM': 25.0, 'MUSKY': 30.0, 'SWEATY': 20.0, 'AMMONIA/URINOUS': 25.0, 'DECAYED': 35.0, 'WOOD': 15.0, 'GRASS': 10.0, 'FLOWER': 5.0, 'CHEMICAL': 40.0, 'HOW STRONG IS THE SMELL?': 60.0, 'HOW PLEASANT IS THE SMELL?': 30.0, 'HOW FAMILIAR IS THE SMELL?': 40.0}",32.58064516129032,11.857142857142858,31.1,24.7,73.72641509433963,24.71698113207547,51.87735849056604,2.5806451612903203,30.0,32.58064516129032,8.142857142857142,20.0,11.857142857142858,6.100000000000001,25.0,31.1,10.3,35.0,24.7,13.726415094339629,60.0,73.72641509433963,5.283018867924529,30.0,24.71698113207547,11.877358490566039,40.0,51.87735849056604,8.287184965282522,7.0,
Cyclohexane,basic,"<scent_ratings>
{
    ""molecule"": ""Cyclohexane"",
    ""EDIBLE"": 5.0,
    ""BAKERY"": 3.0,
    ""SWEET"": 4.0,
    ""FRUIT"": 2.0,
    ""FISH"": 12.3,
    ""GARLIC"": 1.0,
    ""SPICES"": 2.0,
    ""COLD"": 29.8,
    ""SOUR"": 1.0,
    ""BURNT"": 2.0,
    ""ACID"": 1.0,
    ""WARM"": 3.0,
    ""MUSKY"": 5.0,
    ""SWEATY"": 1.0,
    ""AMMONIA/URINOUS"": 20.3,
    ""DECAYED"": 6.8,
    ""WOOD"": 4.0,
    ""GRASS"": 5.0,
    ""FLOWER"": 2.0,
    ""CHEMICAL"": 30.0,
    ""HOW STRONG IS THE SMELL?"": 15.2,
    ""HOW PLEASANT IS THE SMELL?"": 46.1,
    ""HOW FAMILIAR IS THE SMELL?"": 26.7
}
</scent_ratings>","{'molecule': 'Cyclohexane', 'EDIBLE': 5.0, 'BAKERY': 3.0, 'SWEET': 4.0, 'FRUIT': 2.0, 'FISH': 12.3, 'GARLIC': 1.0, 'SPICES': 2.0, 'COLD': 29.8, 'SOUR': 1.0, 'BURNT': 2.0, 'ACID': 1.0, 'WARM': 3.0, 'MUSKY': 5.0, 'SWEATY': 1.0, 'AMMONIA/URINOUS': 20.3, 'DECAYED': 6.8, 'WOOD': 4.0, 'GRASS': 5.0, 'FLOWER': 2.0, 'CHEMICAL': 30.0, 'HOW STRONG IS THE SMELL?': 15.2, 'HOW PLEASANT IS THE SMELL?': 46.1, 'HOW FAMILIAR IS THE SMELL?': 26.7}",3.5,29.0,28.2,18.125,53.5,44.627906976744185,53.51162790697674,8.8,12.3,3.5,0.8000000000000007,29.8,29.0,7.899999999999999,20.3,28.2,11.325,6.8,18.125,38.3,15.2,53.5,1.472093023255816,46.1,44.627906976744185,26.811627906976742,26.7,53.51162790697674,13.629817275747508,7.0,
pyridine,basic,"<scent_ratings>
{
    ""molecule"": ""pyridine"",
    ""EDIBLE"": 20,
    ""BAKERY"": 15,
    ""SWEET"": 10,
    ""FRUIT"": 12,
    ""FISH"": 30,
    ""GARLIC"": 25,
    ""SPICES"": 35,
    ""COLD"": 28,
    ""SOUR"": 22,
    ""BURNT"": 18,
    ""ACID"": 40,
    ""WARM"": 20,
    ""MUSKY"": 45,
    ""SWEATY"": 30,
    ""AMMONIA/URINOUS"": 35,
    ""DECAYED"": 25,
    ""WOOD"": 20,
    ""GRASS"": 15,
    ""FLOWER"": 10,
    ""CHEMICAL"": 50,
    ""HOW STRONG IS THE SMELL?"": 60,
    ""HOW PLEASANT IS THE SMELL?"": 30,
    ""HOW FAMILIAR IS THE SMELL?"": 40
}
</scent_ratings>","{'molecule': 'pyridine', 'EDIBLE': 20, 'BAKERY': 15, 'SWEET': 10, 'FRUIT': 12, 'FISH': 30, 'GARLIC': 25, 'SPICES': 35, 'COLD': 28, 'SOUR': 22, 'BURNT': 18, 'ACID': 40, 'WARM': 20, 'MUSKY': 45, 'SWEATY': 30, 'AMMONIA/URINOUS': 35, 'DECAYED': 25, 'WOOD': 20, 'GRASS': 15, 'FLOWER': 10, 'CHEMICAL': 50, 'HOW STRONG IS THE SMELL?': 60, 'HOW PLEASANT IS THE SMELL?': 30, 'HOW FAMILIAR IS THE SMELL?': 40}",,56.5,54.5,21.25,17.75,50.020833333333336,31.25,,30.0,,28.5,28.0,56.5,19.5,35.0,54.5,3.75,25.0,21.25,42.25,60.0,17.75,20.020833333333336,30.0,50.020833333333336,8.75,40.0,31.25,,7.0,
